,DATE,AWAY_TEAM,HOME_TEAM,AWAY_WP,HOME_WP
0,2022-10-23,POR,LAL,0.4861111111111111,0.44583333333333336
1,2022-10-23,CHO,ATL,0.7170138888888888,0.23541666666666666
2,2022-10-23,WAS,CLE,0.2468553459119497,0.7163522012578616
3,2022-10-23,UTA,NOP,0.6477987421383647,0.24339622641509434
4,2022-10-23,MIN,OKC,0.99375,0.0
5,2022-10-23,SAC,GSW,0.0,0.9597222222222223
6,2022-10-23,PHO,LAC,0.9875,0.0
7,2022-10-24,IND,PHI,0.06076388888888889,0.9295138888888889
8,2022-10-24,TOR,MIA,0.5958333333333333,0.3388888888888889
9,2022-10-24,ORL,NYK,0.12777777777777777,0.8069444444444445
10,2022-10-24,BOS,CHI,0.3090277777777778,0.6576388888888889
11,2022-10-24,UTA,HOU,0.008333333333333333,0.9333333333333333
12,2022-10-24,BRK,MEM,0.1986111111111111,0.7555555555555555
13,2022-10-24,SAS,MIN,0.9645833333333333,0.029513888888888888
14,2022-10-24,DEN,POR,0.5229166666666667,0.43333333333333335
15,2022-10-25,DET,WAS,0.10833333333333334,0.859375
16,2022-10-25,DAL,NOP,0.18263888888888888,0.7756944444444445
17,2022-10-25,LAC,OKC,0.07361111111111111,0.865625
18,2022-10-25,GSW,PHO,0.06736111111111111,0.8951388888888889
19,2022-10-26,ORL,CLE,0.09027777777777778,0.8513888888888889
20,2022-10-26,ATL,DET,0.6760416666666667,0.2388888888888889
21,2022-10-26,BRK,MIL,0.3385416666666667,0.546875
22,2022-10-26,CHO,NYK,0.08616352201257861,0.8481132075471698
23,2022-10-26,PHI,TOR,0.029513888888888888,0.9361111111111111
24,2022-10-26,IND,CHI,0.022222222222222223,0.9559027777777778
25,2022-10-26,SAS,MIN,0.014583333333333334,0.9635416666666666
26,2022-10-26,HOU,UTA,0.013888888888888888,0.9472222222222222
27,2022-10-26,LAL,DEN,0.0375,0.8798611111111111
28,2022-10-26,MIA,POR,0.5579861111111111,0.40381944444444445
29,2022-10-27,DAL,BRK,0.5572327044025157,0.35062893081761004
30,2022-10-27,LAC,OKC,0.11736111111111111,0.8326388888888889
31,2022-10-27,MIA,GSW,0.04861111111111111,0.9045138888888888
32,2022-10-27,MEM,SAC,0.8027777777777778,0.16909722222222223
33,2022-10-28,ATL,DET,0.9527777777777777,0.006597222222222222
34,2022-10-28,CHO,ORL,0.10104166666666667,0.8329861111111111
35,2022-10-28,CLE,BOS,0.3320754716981132,0.5842767295597484
36,2022-10-28,PHI,TOR,0.9690972222222223,0.0
37,2022-10-28,IND,WAS,0.9430555555555555,0.04513888888888889
38,2022-10-28,NYK,MIL,0.007638888888888889,0.9666666666666667
39,2022-10-28,LAL,MIN,0.05694444444444444,0.9045138888888888
40,2022-10-28,CHI,SAS,0.39479166666666665,0.5392361111111111
41,2022-10-28,UTA,DEN,0.06041666666666667,0.896875
42,2022-10-28,NOP,PHO,0.2611111111111111,0.6791666666666667
43,2022-10-28,HOU,POR,0.0,0.9871527777777778
44,2022-10-29,MIA,SAC,0.0,0.9840277777777777
45,2022-10-29,GSW,CHO,0.07893081761006289,0.8157232704402516
46,2022-10-29,IND,BRK,0.4878472222222222,0.46111111111111114
47,2022-10-29,PHI,CHI,0.7659722222222223,0.12638888888888888
48,2022-10-29,ATL,MIL,0.14548611111111112,0.7909722222222222
49,2022-10-29,OKC,DAL,0.3411949685534591,0.5874213836477987
50,2022-10-29,MEM,UTA,0.5322916666666667,0.41944444444444445
51,2022-10-30,NOP,LAC,0.4892361111111111,0.44513888888888886
52,2022-10-30,WAS,BOS,0.0,0.9944444444444445
53,2022-10-30,NYK,CLE,0.33125,0.6069444444444444
54,2022-10-30,GSW,DET,0.33090277777777777,0.6371527777777778
55,2022-10-30,MIN,SAS,0.14166666666666666,0.8381944444444445
56,2022-10-30,ORL,DAL,0.5861111111111111,0.3434027777777778
57,2022-10-30,HOU,PHO,0.0,0.9791666666666666
58,2022-10-30,DEN,LAL,0.5111111111111111,0.39479166666666665
59,2022-10-31,SAC,CHO,0.26666666666666666,0.6770833333333334
60,2022-10-31,PHI,WAS,0.7076388888888889,0.13784722222222223
61,2022-10-31,IND,BRK,0.005902777777777778,0.9440972222222223
62,2022-10-31,ATL,TOR,0.06180555555555556,0.8652777777777778
63,2022-10-31,DET,MIL,0.0,0.9802083333333333
64,2022-10-31,MEM,UTA,0.17048611111111112,0.7857638888888889
65,2022-10-31,HOU,LAC,0.44513888888888886,0.440625
66,2022-11-01,CHI,BRK,0.3559027777777778,0.5510416666666667
67,2022-11-01,GSW,MIA,0.5086805555555556,0.35
68,2022-11-01,ORL,OKC,0.5420138888888889,0.3920138888888889
69,2022-11-01,MIN,PHO,0.1,0.8767361111111112
70,2022-11-02,WAS,PHI,0.8104166666666667,0.08993055555555556
71,2022-11-02,BOS,CLE,0.3481132075471698,0.5874213836477987
72,2022-11-02,SAC,MIA,0.43993055555555555,0.46111111111111114
73,2022-11-02,ATL,NYK,0.4357638888888889,0.5204861111111111
74,2022-11-02,CHO,CHI,0.051041666666666666,0.8868055555555555
75,2022-11-02,LAC,HOU,0.8965277777777778,0.03993055555555555
76,2022-11-02,DET,MIL,0.009722222222222222,0.98125
77,2022-11-02,TOR,SAS,0.9704861111111112,0.02361111111111111
78,2022-11-02,UTA,DAL,0.7357638888888889,0.21354166666666666
79,2022-11-02,MEM,POR,0.9451388888888889,0.0
80,2022-11-02,NOP,LAL,0.3389937106918239,0.5179245283018868
81,2022-11-03,GSW,ORL,0.6420138888888889,0.2701388888888889
82,2022-11-03,DEN,OKC,0.9086805555555556,0.06111111111111111
83,2022-11-04,CLE,DET,0.8270833333333333,0.1527777777777778
84,2022-11-04,MIA,IND,0.23298611111111112,0.6631944444444444
85,2022-11-04,NYK,PHI,0.2659722222222222,0.6604166666666667
86,2022-11-04,BRK,WAS,0.8413194444444444,0.134375
87,2022-11-04,CHI,BOS,0.2746527777777778,0.6545138888888888
88,2022-11-04,CHO,MEM,0.0,0.9677083333333333
89,2022-11-04,LAC,SAS,0.5545138888888889,0.4010416666666667
90,2022-11-04,TOR,DAL,0.12916666666666668,0.7791666666666667
91,2022-11-04,GSW,NOP,0.16944444444444445,0.7506944444444444
92,2022-11-04,MIL,MIN,0.9805555555555555,0.006597222222222222
93,2022-11-04,POR,PHO,0.6541666666666667,0.23541666666666666
94,2022-11-04,UTA,LAL,0.915625,0.059722222222222225
95,2022-11-05,SAC,ORL,0.24559748427672956,0.6971698113207547
96,2022-11-05,BRK,CHO,0.6083333333333333,0.34444444444444444
97,2022-11-05,NOP,ATL,0.038679245283018866,0.930188679245283
98,2022-11-05,BOS,NYK,0.8805555555555555,0.049652777777777775
99,2022-11-05,OKC,MIL,0.109375,0.8190972222222223
100,2022-11-05,HOU,MIN,0.04513888888888889,0.9034722222222222
101,2022-11-05,SAS,DEN,0.08541666666666667,0.8947916666666667
102,2022-11-05,POR,PHO,0.05173611111111111,0.9232638888888889
103,2022-11-06,CLE,LAL,0.4079861111111111,0.5586805555555555
104,2022-11-06,WAS,MEM,0.28888888888888886,0.7003472222222222
105,2022-11-06,CHI,TOR,0.4736111111111111,0.46111111111111114
106,2022-11-06,UTA,LAC,0.6920138888888889,0.22916666666666666
107,2022-11-07,WAS,CHO,0.8138888888888889,0.15208333333333332
108,2022-11-07,HOU,ORL,0.8388888888888889,0.10520833333333333
109,2022-11-07,OKC,DET,0.4739583333333333,0.45243055555555556
110,2022-11-07,NOP,IND,0.0875,0.865625
111,2022-11-07,PHO,PHI,0.06875,0.9291666666666667
112,2022-11-07,MIL,ATL,0.540625,0.4444444444444444
113,2022-11-07,POR,MIA,0.1684027777777778,0.7704861111111111
114,2022-11-07,TOR,CHI,0.18784722222222222,0.7746527777777777
115,2022-11-07,BOS,MEM,0.6461805555555555,0.296875
116,2022-11-07,NYK,MIN,0.8947916666666667,0.04895833333333333
117,2022-11-07,DEN,SAS,0.6072916666666667,0.33368055555555554
118,2022-11-07,BRK,DAL,0.5111111111111111,0.4284722222222222
119,2022-11-07,SAC,GSW,0.7163194444444444,0.265625
120,2022-11-07,LAL,UTA,0.11701388888888889,0.8597222222222223
121,2022-11-07,CLE,LAC,0.7326388888888888,0.1829861111111111
122,2022-11-09,DAL,ORL,0.6607638888888889,0.2673611111111111
123,2022-11-09,POR,CHO,0.4326388888888889,0.5107638888888889
124,2022-11-09,DEN,IND,0.3871527777777778,0.5569444444444445
125,2022-11-09,UTA,ATL,0.7291666666666666,0.22534722222222223
126,2022-11-09,DET,BOS,0.0038194444444444443,0.9732638888888889
127,2022-11-09,NYK,BRK,0.0,0.99375
